.pred,rented_bike_count,temperature_c,humidity_percent,wind_speed_m_s,hour,seasons,holiday
-12.20438591802433,23,1.8,96,1.2,23,Winter,No Holiday
-62.0541405384212,71,2,96,1.3,0,Spring,Holiday
-175.44092478005712,147,2.1,97,0.2,1,Spring,Holiday
-373.6220049181127,92,1.6,97,2.3,3,Spring,Holiday
-199.75826019606086,33,3,96,2.7,6,Spring,Holiday
112.99591730899036,191,0.1,53,5.3,10,Spring,Holiday
328.1048228995061,358,1.4,37,4,13,Spring,Holiday
1108.7752250335977,317,-0.8,40,4.7,18,Spring,Holiday
258.8835535999868,190,-4,52,3.4,23,Spring,Holiday
-4.625950387012651,49,-5.7,50,1.7,3,Spring,No Holiday
601.7506209871424,388,1.8,26,2.2,12,Spring,No Holiday
1017.2213199166525,427,1.2,35,2.5,20,Spring,No Holiday
900.7942724568778,414,0.5,38,0.9,22,Spring,No Holiday
587.2479626807916,218,0.5,34,0.4,0,Spring,No Holiday
733.4483558314294,329,2.2,30,1.5,9,Spring,No Holiday
994.3319099114015,1025,14.4,14,1.4,14,Spring,No Holiday
1735.0614537118468,920,13.9,26,1.9,18,Spring,No Holiday
179.53467874274114,118,8.3,91,0.1,1,Spring,No Holiday
35.3452859745092,95,8.3,95,0.3,2,Spring,No Holiday
-78.1160979586468,15,8.8,96,1.2,5,Spring,No Holiday
303.03192927551356,429,10.8,84,1.2,13,Spring,No Holiday
433.0092683053139,468,11.7,81,1.2,15,Spring,No Holiday
773.8223548099854,492,11.8,82,1.7,17,Spring,No Holiday
921.3885622937494,289,11.2,81,2.3,19,Spring,No Holiday
39.001288746408036,9,6.3,89,2.2,2,Spring,No Holiday
-76.75381306119635,2,5.7,92,2,3,Spring,No Holiday
-123.5730686725618,4,5.1,90,2.6,4,Spring,No Holiday
60.317576932731576,20,4.2,87,2,6,Spring,No Holiday
354.4394781249407,85,3.8,87,2.2,7,Spring,No Holiday
635.9337144807292,550,10,44,1.9,14,Spring,No Holiday
1068.336388152526,865,10,43,1.4,17,Spring,No Holiday
904.9115789753884,578,4.3,57,1.3,20,Spring,No Holiday
46.23315541665916,122,0.3,71,0.9,2,Spring,No Holiday
-34.24382473316584,82,0.1,71,0.4,3,Spring,No Holiday
549.8273032632376,289,2.8,45,1.7,0,Spring,No Holiday
284.68252487362435,134,2.6,50,1.3,2,Spring,No Holiday
168.54652069929253,92,2.7,55,1.5,3,Spring,No Holiday
64.97069201503994,49,2.6,61,1.7,4,Spring,No Holiday
997.3134167223766,411,7.9,56,1.4,21,Spring,No Holiday
-167.34565101613967,8,3.3,90,1.3,4,Spring,No Holiday
16.435061534900225,32,3.1,89,0.2,6,Spring,No Holiday
309.2146131678207,64,3,90,0.7,7,Spring,No Holiday
369.9572401614059,405,6.7,65,3.2,13,Spring,No Holiday
615.9136529285834,555,9.2,53,3.3,15,Spring,No Holiday
1187.2728612013045,1091,5.9,68,3.4,18,Spring,No Holiday
404.9382489045134,315,2.8,73,1.8,23,Spring,No Holiday
819.7838777363924,1041,1.8,67,0.7,8,Spring,No Holiday
1325.914904276306,1231,7,55,2,18,Spring,No Holiday
779.1127227492963,537,3.5,69,1.4,21,Spring,No Holiday
693.8438141730448,521,2.9,69,1.2,22,Spring,No Holiday
10.095748175386792,241,1.6,79,0.9,2,Spring,No Holiday
-81.49066987682649,139,1.3,80,0.6,3,Spring,No Holiday
988.2481287105096,829,7.7,46,2.8,17,Spring,No Holiday
444.23260340500235,345,5.1,75,1.4,23,Spring,No Holiday
330.6429113154172,376,5.1,77,1.9,0,Spring,No Holiday
-4.905484036621548,115,4.4,80,1.6,3,Spring,No Holiday
358.14101418011165,119,2.9,84,1.9,7,Spring,No Holiday
747.7023284678005,843,10.3,31,2.1,13,Spring,No Holiday
1666.525715113417,776,9.4,22,2.9,18,Spring,No Holiday
1017.1800203065609,752,14.5,34,3.1,16,Spring,No Holiday
1086.87484702155,801,9.4,50,2.1,20,Spring,No Holiday
704.0277867690055,668,7.2,56,0.5,7,Spring,No Holiday
609.8870436693618,571,12.6,49,1.4,11,Spring,No Holiday
840.2720103506099,912,13.5,81,2.8,22,Spring,No Holiday
1112.8825718549451,1371,14.2,67,0.9,8,Spring,No Holiday
863.1466427138939,813,19.9,44,2.7,12,Spring,No Holiday
1617.7376885381743,2100,19.2,53,2.4,18,Spring,No Holiday
1175.9473140970645,1275,17.2,60,2.5,20,Spring,No Holiday
986.3145891096295,983,16.2,71,2,22,Spring,No Holiday
369.15406580319654,51,16.5,69,2.4,3,Spring,No Holiday
221.31212619049342,10,14.4,96,0.7,6,Spring,No Holiday
1035.3617821741616,676,10.4,98,2.5,18,Spring,No Holiday
132.12211063704558,85,5.7,62,2.4,4,Spring,No Holiday
592.9479668669914,652,3.7,59,2.9,7,Spring,No Holiday
1236.993817959389,974,8.1,36,1.2,19,Spring,No Holiday
663.4353602322894,455,4.2,47,1.3,23,Spring,No Holiday
387.2070394590541,366,3,52,0.7,1,Spring,No Holiday
225.70985073363988,268,2.3,56,0.6,2,Spring,No Holiday
182.71298218526152,109,0.8,63,1,6,Spring,No Holiday
813.2494648451892,1294,12.1,29,2.3,14,Spring,No Holiday
966.1086731146121,1514,13.2,23,2.8,15,Spring,No Holiday
1522.1571078634536,934,10.6,42,2.8,18,Spring,No Holiday
1141.0778863671926,718,8.8,49,3.2,19,Spring,No Holiday
1002.5439468778401,624,7.4,54,2,21,Spring,No Holiday
613.4615198022105,422,6.4,59,1.1,23,Spring,No Holiday
651.4724010558182,881,10.6,43,1.3,13,Spring,No Holiday
1475.016100550157,365,10.4,47,0.4,18,Spring,No Holiday
1134.9638982722577,237,10,53,1.7,19,Spring,No Holiday
759.4512736542264,70,8.1,76,0.8,22,Spring,No Holiday
416.742713301277,393,10.2,65,3.3,11,Spring,No Holiday
508.76827252166856,326,10.1,59,3.3,14,Spring,No Holiday
639.652378055335,271,8.9,63,3,16,Spring,No Holiday
1114.4293247763255,818,8.4,51,3.3,19,Spring,No Holiday
1086.6883535608954,711,8.3,47,3.1,20,Spring,No Holiday
749.8911476961015,661,5.7,38,3.9,9,Spring,No Holiday
998.7045434339449,494,2.3,40,3.3,21,Spring,No Holiday
452.71394021153475,223,1.5,40,2.8,1,Spring,No Holiday
547.1002541524649,339,4.8,35,2.1,11,Spring,No Holiday
523.963794018567,231,1.2,92,0.7,21,Spring,No Holiday
67.88065661338901,247,1.6,85,2,1,Spring,No Holiday
-53.0473622004549,173,1.5,86,2.5,2,Spring,No Holiday
-142.01611019376068,107,1.3,87,1.7,3,Spring,No Holiday
-196.37074392884062,81,1.1,88,0.9,5,Spring,No Holiday
-32.57465401524193,212,0.8,88,1,6,Spring,No Holiday
292.0739737230236,600,0.6,85,1.5,7,Spring,No Holiday
503.01496578811896,565,6.9,46,2.1,11,Spring,No Holiday
788.4905390149213,674,11.4,30,3.1,14,Spring,No Holiday
921.8105771277061,752,10.3,34,3.8,16,Spring,No Holiday
1101.695771710674,999,9.6,38,3.2,17,Spring,No Holiday
1036.5797471871915,923,6.2,54,1.8,19,Spring,No Holiday
932.8621106104324,739,5.1,56,2,20,Spring,No Holiday
-91.29933828083927,95,2.2,79,0.8,5,Spring,No Holiday
718.4850010145803,682,10.9,36,2.1,13,Spring,No Holiday
1040.1867484400882,724,6.7,48,2.6,20,Spring,No Holiday
259.6274394049132,197,5,51,0.8,3,Spring,No Holiday
589.1826726121074,806,10.6,52,3.1,12,Spring,No Holiday
602.7073633496625,855,12.7,55,3.4,14,Spring,No Holiday
646.3512242730742,1025,12.4,58,4.1,15,Spring,No Holiday
895.0342085694601,916,11.1,66,4.2,17,Spring,No Holiday
748.1815117292159,513,7.1,83,3.3,20,Spring,No Holiday
643.5417534559913,460,6.5,85,2.3,22,Spring,No Holiday
92.26758881559684,195,6,82,1.3,2,Spring,No Holiday
697.8182167253874,626,12.7,45,1.3,12,Spring,No Holiday
1591.018164256615,768,14.4,44,2.7,18,Spring,No Holiday
-34.215299198193534,93,5.4,95,1.5,2,Spring,No Holiday
417.18031870632535,540,7.6,82,0.7,9,Spring,No Holiday
514.9378453949645,422,12.6,60,2.4,11,Spring,No Holiday
1100.5558769973127,798,11.6,54,1.5,21,Spring,No Holiday
335.260848546436,231,8.1,66,0.6,6,Spring,No Holiday
1160.3006675309864,960,18.4,54,3.2,17,Spring,No Holiday
1505.8585158630078,1521,16.8,60,3.1,18,Spring,No Holiday
281.5277360508039,225,11.5,75,1.9,2,Spring,No Holiday
92.39058153027385,107,10.2,80,0.8,5,Spring,No Holiday
536.5206754754079,741,9.6,82,1.1,7,Spring,No Holiday
666.2545658740813,723,12.4,66,1,9,Spring,No Holiday
710.2557982917407,723,17.5,54,3.1,13,Spring,No Holiday
1570.4744868995033,1839,17,53,3.1,18,Spring,No Holiday
1209.6636897829246,1288,16,60,2.8,19,Spring,No Holiday
134.88354386051495,109,12.8,81,0.2,4,Spring,No Holiday
292.93720301328517,274,12.6,83,0.5,6,Spring,No Holiday
567.2095039418119,583,16.1,63,1.2,11,Spring,No Holiday
1233.751151064664,1260,17.5,61,2.2,19,Spring,No Holiday
1106.5968144306216,1079,15.6,64,2.7,20,Spring,No Holiday
622.3475381232262,614,12.7,75,1.6,23,Spring,No Holiday
849.1331420051557,583,16,29,1.4,10,Spring,No Holiday
1001.5157775635828,939,19.1,26,1.6,12,Spring,No Holiday
984.3614605540912,948,13.7,73,1.8,21,Spring,No Holiday
287.37800030759394,397,11,73,1.5,2,Spring,No Holiday
613.9434899364387,618,14.7,53,0.9,10,Spring,No Holiday
1110.797255706187,1578,18,32,3,16,Spring,No Holiday
1190.7227307192284,1010,13.3,48,1.6,21,Spring,No Holiday
544.8065441714842,566,14.7,61,2,10,Spring,No Holiday
648.9736543413376,737,16.7,55,2.1,11,Spring,No Holiday
745.226696882268,926,18,53,3.1,12,Spring,No Holiday
1396.3485287833266,1296,17.7,75,2.1,18,Spring,No Holiday
893.7756876151982,841,16.7,83,2.4,22,Spring,No Holiday
457.6553014069912,295,16,79,1,1,Spring,No Holiday
1077.1070279563296,1469,15.7,75,1.1,8,Spring,No Holiday
854.7200379601178,818,21.9,48,2.5,13,Spring,No Holiday
337.1075133127702,156,17,74,1.7,3,Spring,No Holiday
302.6815746093345,163,16.9,73,1.6,5,Spring,No Holiday
922.8621288526198,1173,19.7,58,3.7,16,Spring,No Holiday
861.3827825365349,1030,16,85,2,22,Spring,No Holiday
284.6941687910469,113,14.8,96,1.7,1,Spring,No Holiday
169.10205949772927,172,11.7,95,0.7,6,Spring,No Holiday
476.4901177460925,744,12.8,65,2,11,Spring,No Holiday
1113.280842080506,1374,12.8,56,2,20,Spring,No Holiday
979.5695988405225,1041,10.9,58,1.5,22,Spring,No Holiday
573.1695636816481,436,9.5,61,1.7,0,Spring,No Holiday
180.06405125571774,87,8.8,65,2.5,4,Spring,No Holiday
39.118749290631165,18,8.3,81,2,5,Spring,No Holiday
141.7659993716254,70,7.3,95,2.2,12,Spring,No Holiday
708.3998627167425,75,7.6,96,1.5,19,Spring,No Holiday
226.36073964680355,56,7.2,95,0.9,0,Spring,No Holiday
2.893229531352791,27,7.3,96,1,2,Spring,No Holiday
-146.18856343232648,54,6.3,97,1.7,5,Spring,No Holiday
333.5910834002255,756,6.7,71,4.6,12,Spring,No Holiday
920.0402179474047,776,6.3,50,4.4,17,Spring,No Holiday
808.2685970924067,447,4,67,3,21,Spring,No Holiday
726.7099532633525,499,3.9,68,3,22,Spring,No Holiday
-94.34001194255092,122,1.5,82,3.5,3,Spring,No Holiday
621.5669235650674,553,4.7,26,4.8,11,Spring,No Holiday
1414.5180601954723,714,6.4,43,3.7,18,Spring,No Holiday
423.7675485255548,224,2.4,46,1.7,1,Spring,No Holiday
283.2100507466327,191,2.2,49,1.9,2,Spring,No Holiday
128.7367725878789,90,1.7,51,1.3,4,Spring,No Holiday
598.0408979970574,170,2.8,88,2.1,21,Spring,No Holiday
525.0895504002973,177,2.7,88,2,22,Spring,No Holiday
304.2782297877779,182,2.9,85,0.9,23,Spring,No Holiday
224.12094343786518,197,3.2,84,0.6,0,Spring,No Holiday
80.8289475353647,140,2.8,87,0.8,1,Spring,No Holiday
787.2731188265761,869,12.4,32,1.7,13,Spring,No Holiday
1772.4337927550057,2401,14.8,24,1.3,18,Spring,No Holiday
1278.0055693949048,1362,11.7,34,0.9,20,Spring,No Holiday
929.0148466374292,839,18.5,27,1.3,11,Spring,No Holiday
935.5736613626997,1023,20.5,37,4.6,12,Spring,No Holiday
974.7022545323429,967,21.9,34,5.1,13,Spring,No Holiday
1154.1832327685875,1080,20.9,34,5.8,16,Spring,No Holiday
873.4692684046507,75,15.8,83,5.4,22,Spring,No Holiday
503.25126942866257,0,14.4,82,4.6,0,Spring,No Holiday
755.4462759808097,0,15.7,46,3.9,12,Spring,No Holiday
1806.7506161980693,0,15.2,21,2.9,18,Spring,No Holiday
1423.0928193115572,0,13.2,28,2.9,19,Spring,No Holiday
811.7997430461072,0,9.7,45,2,23,Spring,No Holiday
753.8553312477482,504,9.5,40,2.4,0,Spring,No Holiday
405.9914165558611,375,7.1,55,1.8,6,Spring,No Holiday
714.1572725969035,686,13.8,39,2.3,10,Spring,No Holiday
977.2738322371061,990,18.8,27,4.9,14,Spring,No Holiday
1440.022360793982,1664,18.6,22,3.7,17,Spring,No Holiday
1128.1426205516532,772,12.6,16,1.7,23,Spring,No Holiday
952.9529766433565,525,11.4,22,1.5,0,Spring,No Holiday
1078.5520099811408,973,19,15,1.4,13,Spring,No Holiday
1153.6717051315375,1108,18.6,15,0.9,15,Spring,No Holiday
1481.524820773245,1662,18.1,16,1.4,17,Spring,No Holiday
1582.8462759444596,1641,16.9,19,0.5,19,Spring,No Holiday
986.3144907885514,664,14.8,27,2.1,0,Spring,No Holiday
880.5364326034598,513,14.1,25,1.8,1,Spring,No Holiday
118.36414292911648,52,8.1,94,1.2,11,Spring,No Holiday
433.24341331826247,445,8.9,87,1.8,16,Spring,No Holiday
125.95985298349711,254,6.7,80,2.8,2,Spring,No Holiday
-54.79682745277491,65,5.8,85,1.3,5,Spring,No Holiday
437.82346292061,223,5.8,83,1.1,7,Spring,No Holiday
436.52226562564357,582,10.3,62,2.1,10,Spring,No Holiday
691.1369833489297,1229,13.5,46,3.4,13,Spring,No Holiday
951.0392846622336,464,9.6,66,1.7,21,Spring,No Holiday
579.3535140542936,467,8.6,69,2.2,23,Spring,No Holiday
85.65674746913092,75,5.9,68,0.7,4,Spring,No Holiday
725.9380331500911,700,12.4,34,1.2,10,Spring,No Holiday
789.9953884819697,855,14.1,32,1.3,11,Spring,No Holiday
343.9878805708126,164,7.8,49,1,3,Spring,No Holiday
264.165409824946,110,7.6,52,0.4,4,Spring,No Holiday
803.3520821236465,731,14.7,31,1.1,10,Spring,No Holiday
1373.207673369684,1632,18.3,29,4.3,17,Spring,No Holiday
1762.0474864055955,1727,17.1,31,3.3,18,Spring,No Holiday
727.8497445114788,1083,6.4,51,1,7,Spring,No Holiday
907.0847991634495,845,15.5,22,1.4,11,Spring,No Holiday
1388.5530958419286,1738,17.8,26,3.3,17,Spring,No Holiday
861.0344047169067,671,10.7,42,0.9,23,Spring,No Holiday
1249.2380302101535,20,9.6,39,0.8,8,Spring,No Holiday
1016.5926154076001,919,17.8,21,2.7,12,Spring,No Holiday
1099.6094694738117,996,20.5,17,3.1,14,Spring,No Holiday
1464.1062151924382,1489,17.4,34,2.2,19,Spring,No Holiday
433.23049273193936,414,11.2,63,0.7,6,Spring,No Holiday
948.7555150944542,962,15.8,42,0.9,9,Spring,No Holiday
1203.6946162338274,1080,26.1,27,1.8,15,Spring,No Holiday
1570.8647883852448,1578,22.9,35,1.8,19,Spring,No Holiday
1405.1038533062874,1358,21.1,43,1.8,20,Spring,No Holiday
1302.2632887854948,1213,19.2,50,1.5,21,Spring,No Holiday
879.220351741933,891,17.3,57,0.6,23,Spring,No Holiday
1621.8154347643087,2032,23.2,12,3.6,17,Spring,No Holiday
690.8192731545444,155,14.6,42,0.5,6,Spring,No Holiday
946.899347997826,247,16.9,45,0.9,9,Spring,No Holiday
937.9613368587685,842,20.5,35,1.1,13,Spring,No Holiday
833.930499640275,24,12,86,2.3,21,Spring,No Holiday
267.1285055075963,41,10.6,87,2.3,1,Spring,No Holiday
122.37296113308783,21,10.2,90,2.2,2,Spring,No Holiday
-61.88803071475366,2,9.5,95,2.4,4,Spring,No Holiday
108.56786717740694,5,9.1,95,2.7,6,Spring,No Holiday
364.95395620762116,213,9.8,86,1.3,0,Spring,No Holiday
650.1664691482282,925,15.2,57,1.9,12,Spring,No Holiday
1348.2159941128466,1580,13.3,37,1.2,19,Spring,No Holiday
1169.3078019792993,1332,12.6,49,0.8,20,Spring,No Holiday
1158.6397283389656,1372,11.5,47,1.1,21,Spring,No Holiday
1097.3923066341858,1215,10.4,43,0.7,22,Spring,No Holiday
465.8480571151039,444,8.4,58,1.1,1,Spring,No Holiday
1247.7380957525304,1900,8.8,37,0.9,8,Spring,No Holiday
924.8033626598433,938,17.5,25,1.3,11,Spring,No Holiday
1360.396697259449,1593,15.9,35,1.4,21,Spring,No Holiday
682.6314441934902,1124,10.7,68,0.8,7,Spring,No Holiday
1321.153787625744,1891,15.2,45,3.3,19,Spring,No Holiday
1089.4971148927245,1447,13.4,60,2.2,21,Spring,No Holiday
291.1625227012891,258,10.7,63,1.1,3,Spring,No Holiday
180.09384961698038,170,9.9,69,1.1,5,Spring,No Holiday
377.21642660376085,427,9.9,66,1.5,6,Spring,No Holiday
1131.6198429796675,1922,11.6,58,1.4,8,Spring,No Holiday
1328.2267962737455,1812,18.7,53,2.7,19,Spring,No Holiday
1332.939112645088,1499,16.9,41,3.1,20,Spring,No Holiday
1079.291966310079,647,12.7,67,0.6,8,Spring,No Holiday
1221.5067431422904,1945,20.4,25,4.7,16,Spring,No Holiday
1354.0437430099587,1435,15.1,34,2.2,20,Spring,No Holiday
539.430006001889,554,11.2,57,1.6,1,Spring,No Holiday
431.54140576965904,425,10.9,56,1.2,2,Spring,No Holiday
227.11418497568314,138,9.7,63,1.1,5,Spring,No Holiday
376.6330322159182,183,9.5,65,1,6,Spring,No Holiday
1851.8106554500011,1950,20.1,28,3.2,18,Spring,No Holiday
1444.5693633359415,1712,18.1,38,2.8,19,Spring,No Holiday
1324.416662535538,1485,16.9,42,2.7,20,Spring,No Holiday
751.7668070369056,569,14.7,54,1.3,0,Spring,No Holiday
342.98851584730977,185,14.8,63,0.7,5,Spring,No Holiday
709.1260620249502,742,19.5,54,1.1,10,Spring,No Holiday
982.9162818572272,1168,24.1,48,2.7,15,Spring,No Holiday
685.2992022267381,1024,20.7,67,1.1,9,Spring,Holiday
557.8989602060326,1315,22.1,67,2.7,12,Spring,Holiday
595.029009591352,1493,23,63,3.1,13,Spring,Holiday
1098.9492219262295,1696,21.2,68,1.5,19,Spring,Holiday
569.179440865393,413,19.6,75,2.1,1,Spring,No Holiday
257.83716912204443,93,18.4,81,0.4,4,Spring,No Holiday
214.5661709196846,76,18.4,87,0.8,5,Spring,No Holiday
612.5575801966048,102,17.6,94,0.5,7,Spring,No Holiday
952.6709769429202,555,17.5,94,0.9,8,Spring,No Holiday
342.58900666758575,327,17.2,96,0.9,13,Spring,No Holiday
1185.7359305261216,518,13.6,89,2.3,18,Spring,No Holiday
735.0411627788131,299,10.4,85,3.7,22,Spring,No Holiday
338.85190357722433,361,8.7,86,3.1,0,Spring,No Holiday
1244.343596705783,1663,13.3,49,3.6,19,Spring,No Holiday
567.4847559895044,624,10,63,2.1,0,Spring,No Holiday
452.9995177040848,480,9.7,63,2.1,1,Spring,No Holiday
188.13505712785877,138,9.5,66,1.1,4,Spring,No Holiday
766.4788203422455,1260,9.5,55,2.1,7,Spring,No Holiday
1360.2513017932004,1857,18.1,30,4.6,17,Spring,No Holiday
1228.253946984951,1389,14.1,46,3.4,20,Spring,No Holiday
1046.336880465956,1256,12.7,55,2,22,Spring,No Holiday
585.8831382586687,716,12.1,54,1.3,1,Spring,No Holiday
377.05580220006783,252,12.1,51,1.6,4,Spring,No Holiday
1140.0530468390282,1837,23.8,29,4.7,15,Spring,No Holiday
1289.6772237433888,1562,19.7,53,2,20,Spring,No Holiday
873.9975810848019,1097,19.1,62,3.6,23,Spring,No Holiday
350.12905127220733,74,17.3,82,2.1,2,Spring,No Holiday
72.14244755526998,11,15.4,96,0.3,5,Spring,No Holiday
325.4943909490951,71,15.7,96,1.1,12,Spring,No Holiday
444.3128225003689,384,17.2,85,1.3,14,Spring,No Holiday
1188.6505735798626,1639,19,70,0.7,19,Spring,No Holiday
1001.2872176077664,1450,16.8,79,0.6,21,Spring,No Holiday
270.01131526238066,404,14.8,85,0.4,2,Spring,No Holiday
218.02559574792727,249,14.7,82,0.8,3,Spring,No Holiday
692.6902873615483,737,15.9,72,0.5,9,Spring,No Holiday
809.9846204396491,1167,20.2,45,1.1,11,Spring,No Holiday
586.8278831272934,430,16,64,1,1,Spring,No Holiday
771.1411988141897,792,20,48,1.9,10,Spring,No Holiday
885.1358787681182,1117,21.7,44,2.1,13,Spring,No Holiday
1405.9922894114586,2241,17.9,42,2.1,19,Spring,No Holiday
765.9584079577322,767,12.2,57,1.9,23,Spring,No Holiday
656.0349209776261,552,11.6,57,1.9,0,Spring,No Holiday
669.9154004165235,0,14.5,63,0.9,0,Spring,No Holiday
1077.9590705499195,0,15.5,74,3.6,19,Spring,No Holiday
529.5527590430966,0,12.4,85,1.1,23,Spring,No Holiday
209.20536222851095,378,12.1,85,1.4,2,Spring,No Holiday
122.91443107026264,252,12,86,0.9,3,Spring,No Holiday
839.7019870004167,1161,20,47,1.4,12,Spring,No Holiday
851.8785909463942,1174,21,47,2.2,14,Spring,No Holiday
1248.5833491630058,1863,18.9,45,2.6,17,Spring,No Holiday
1311.1638456407616,1999,17.1,51,2.5,19,Spring,No Holiday
356.1258494860003,207,15,61,0.8,4,Spring,No Holiday
629.6972097429725,43,13.3,81,1.5,7,Spring,No Holiday
232.29973548893335,19,12.6,97,0.6,13,Spring,No Holiday
331.55078529844513,17,13.3,97,0.8,15,Spring,No Holiday
459.59082211161393,34,13.8,97,0.7,16,Spring,No Holiday
159.46459376198595,189,14.5,97,2.9,2,Spring,No Holiday
492.2502469966136,220,13.7,98,1.6,7,Spring,No Holiday
248.23381889863748,377,12.4,94,1.3,1,Spring,No Holiday
2.276229960895696,121,11.9,94,1.3,4,Spring,No Holiday
1310.5311644084577,1891,24.4,51,1.9,17,Spring,No Holiday
1183.224239288852,1885,20.5,67,1.4,21,Spring,No Holiday
627.9576865952786,764,18.1,77,0.5,0,Spring,No Holiday
711.2262847721008,1239,16.2,79,1.2,7,Spring,No Holiday
1195.8265637023505,2059,18.4,68,1.1,8,Spring,No Holiday
960.8927802396886,1148,20.8,53,0.8,9,Spring,No Holiday
981.3643978639548,944,24.8,36,1.8,11,Spring,No Holiday
1837.49463317196,2915,27.5,47,2.5,18,Spring,No Holiday
1424.0874394110679,1958,26.3,53,1,20,Spring,No Holiday
878.9723248527127,662,24.4,63,0.8,0,Spring,No Holiday
731.0608860914274,502,24.1,67,0.5,1,Spring,No Holiday
296.33002883449234,124,22.3,86,0.5,4,Spring,No Holiday
316.0510611089544,78,21.8,97,1.3,2,Spring,No Holiday
453.24159493268616,467,21.7,96,0.8,12,Spring,No Holiday
552.1185976593836,186,22.8,95,1.6,15,Spring,No Holiday
888.9901790648993,131,22.7,96,0.4,17,Spring,No Holiday
839.6993920245645,26,20.2,98,0.5,22,Spring,No Holiday
556.4562518187053,210,16.6,98,0.6,7,Spring,No Holiday
270.19261319818264,454,16.3,97,1,10,Spring,No Holiday
902.4609571777564,1551,17.2,81,1.2,17,Spring,No Holiday
1016.5309960148666,1386,16.2,76,2.1,20,Spring,No Holiday
1019.7807421948295,1263,15.3,73,2.3,21,Spring,No Holiday
583.7438382993967,689,12.2,67,1.2,0,Spring,No Holiday
397.68371959295894,676,11.4,74,1.3,1,Spring,No Holiday
793.2315093409593,1290,19,44,1.4,11,Spring,No Holiday
1228.572059103781,2479,24.5,34,1.5,16,Spring,No Holiday
588.7600265706689,190,11.6,46,0.8,6,Spring,No Holiday
1947.344494157204,2403,22.2,22,1.8,18,Spring,No Holiday
1078.988113317476,943,15.8,30,1.1,23,Spring,No Holiday
820.2448318990199,200,11.9,0,1.3,5,Spring,No Holiday
980.2933229915326,467,11.4,0,0.9,6,Spring,No Holiday
1304.7810736518031,1135,12.3,0,0.9,7,Spring,No Holiday
995.6906193347692,1483,23.4,36,2.8,14,Spring,No Holiday
1319.5906423068611,2450,19.5,56,1.6,19,Spring,No Holiday
745.5492917059938,1273,16.3,70,0.7,23,Spring,No Holiday
572.6412413692573,1119,20.7,55,1.8,10,Spring,Holiday
684.5381581061631,1407,22.8,53,1.4,14,Spring,Holiday
807.8764383105049,45,17.6,93,0.3,19,Spring,Holiday
808.0216519208639,30,17.2,85,1.4,20,Spring,Holiday
992.8348654418762,1183,22,33,3.4,14,Spring,No Holiday
755.3285152464663,778,13.7,51,1.3,0,Spring,No Holiday
314.6645264566384,265,12.1,64,0.8,3,Spring,No Holiday
255.99414806937364,161,11.7,64,1.6,4,Spring,No Holiday
255.42291252518513,205,11.3,64,1.2,5,Spring,No Holiday
977.15969755109,1087,22.1,36,5.3,12,Spring,No Holiday
991.170025111108,1059,23.2,36,4.9,14,Spring,No Holiday
1356.1320894760743,1902,20,46,2.6,20,Spring,No Holiday
789.1645726123749,831,17.6,57,1.8,0,Spring,No Holiday
228.57491677018646,201,14.3,75,0.6,5,Spring,No Holiday
397.3883246410649,531,13.8,74,0.7,6,Spring,No Holiday
998.6703999597822,959,23.1,30,2.5,11,Spring,No Holiday
1284.2692177688023,1533,24.3,27,4.1,16,Spring,No Holiday
1492.2399498123439,2013,23.6,28,3.1,17,Spring,No Holiday
902.9323753789008,1209,17.6,55,0.5,23,Spring,No Holiday
897.6488183899104,1010,23.2,41,1.1,10,Spring,No Holiday
472.8804237933322,423,18.5,62,0.8,3,Spring,No Holiday
436.3892126865807,208,17.9,59,1.3,4,Spring,No Holiday
1339.8860536261227,608,18.3,51,2,8,Spring,No Holiday
1520.3804278537457,2207,21.7,38,2.1,19,Spring,No Holiday
1342.9835209909015,1729,19.5,46,1.8,21,Spring,No Holiday
800.1657367828985,770,17.3,55,0.7,0,Spring,No Holiday
1087.7154261810956,641,16.2,0,0.5,6,Spring,No Holiday
910.0316025557033,986,25.1,45,0.9,11,Spring,No Holiday
1523.420684136826,2656,24.4,44,2.8,19,Spring,No Holiday
989.7343060715604,1247,20.9,53,1.6,23,Spring,No Holiday
635.6638763475374,466,20.2,56,2.3,2,Spring,No Holiday
815.5645893709462,1103,24.2,58,1.5,13,Spring,No Holiday
1569.3381391230228,2154,23.1,68,2.9,18,Spring,No Holiday
945.0871227543373,1121,19.9,85,1.7,22,Spring,No Holiday
650.3690282439549,742,19.5,89,1.7,23,Spring,No Holiday
264.11529861660034,238,18.4,86,0.6,3,Spring,No Holiday
240.4452149329802,239,18.4,84,0.6,5,Spring,No Holiday
416.06490517899215,505,18.6,84,0.7,6,Spring,No Holiday
717.8320108852025,1150,18.9,85,0.6,7,Spring,No Holiday
1085.8875808454613,1937,19.3,83,0.6,8,Spring,No Holiday
682.5089316977334,975,22.8,66,2.7,11,Spring,No Holiday
828.524941789959,1134,24,56,2.6,13,Spring,No Holiday
1803.5425104713954,3251,23.6,42,2.1,18,Spring,No Holiday
534.823148826884,844,15.8,82,1.6,0,Spring,No Holiday
207.33008941234107,328,15,84,1.3,3,Spring,No Holiday
145.04830616663526,188,14.8,85,0.7,4,Spring,No Holiday
170.38476730849703,265,14.4,82,1.2,5,Spring,No Holiday
751.6176376465369,1401,14.9,71,0.9,7,Spring,No Holiday
